dv2_rank_high_to_low,lga_code,lga_name,state_abbrev,vulnerable_pct_dv2,vulnerable_n_dv2,valid_scores_n_dv2,dv2_vulnerability_quartile,is_high_dv2_lga,usual_resident_population,irsd_score,irsd_australia_decile,irsd_australia_percentile,irsd_disadvantage_group,irsad_score,irsad_australia_decile,ier_score,ier_australia_decile,ieo_score,ieo_australia_decile,n_services,services_per_10000_population,total_approved_places,approved_places_per_10000_population,mean_train_distance_km,median_train_distance_km,mean_bus_distance_km,median_bus_distance_km,mean_nearest_transport_distance_km,median_nearest_transport_distance_km,transport_distance_quartile,pct_within_1km_any_transport,pct_farther_than_5km_any_transport
135,14850,Lismore,NSW,14.8541114058355,56.0,377.0,Q3 upper-middle DV2,False,44334.0,965.5636193,5.0,41.0,Middle: IRSD deciles 5-6,944.9320279,5.0,969.6212282,4.0,959.1806847,7.0,43.0,9.699102269138809,1891.0,426.5349393242207,24.70277671453307,24.1020713684748,26.222884834421095,25.9432548360494,22.844627795848773,22.889251927103,Q3 relatively far from transport,0.0,100.0
136,32810,Douglas,QLD,14.7540983606557,18.0,122.0,Q3 upper-middle DV2,False,12337.0,978.8520901,6.0,51.0,Middle: IRSD deciles 5-6,943.8978504,5.0,967.3730638,4.0,935.8340499,5.0,9.0,7.2951284753181485,446.0,361.5141444435438,44.90657193455711,48.1246760220537,171.15360375979478,173.929707862364,44.90657193455711,48.1246760220537,Q4 farthest from transport,0.0,100.0
137,14220,Inverell,NSW,14.7368421052632,28.0,190.0,Q3 upper-middle DV2,False,17853.0,928.3432525,2.0,20.0,Most disadvantaged: IRSD deciles 1-2,905.6214709,2.0,949.9206274,3.0,898.8732433,2.0,12.0,6.721559401781214,439.0,245.8970481151627,58.1600857667357,59.08412319290825,217.1529864685614,219.35010758428,58.1600857667357,59.08412319290825,Q4 farthest from transport,0.0,100.0
138,13450,Griffith,NSW,14.6814404432133,53.0,361.0,Q3 upper-middle DV2,False,27086.0,974.2440579,5.0,47.0,Middle: IRSD deciles 5-6,950.2724057,5.0,985.0224459,6.0,920.1779361,4.0,12.0,4.430333013364837,753.0,278.00339658864357,3.025595269274349,2.222719870566255,184.4714411495336,185.021659083052,3.025595269274349,2.222719870566255,Q2 relatively close to transport,33.33333333333333,8.333333333333332
139,17100,Strathfield,NSW,14.6572104018913,62.0,423.0,Q3 upper-middle DV2,False,45593.0,1010.98271,8.0,74.0,Advantaged: IRSD deciles 7-8,1066.295298,10.0,960.994843,4.0,1097.890642,10.0,26.0,5.702629789660693,1661.0,364.31031079332354,0.9737819716747136,0.7344573903457905,7.615476826209444,7.39928490830267,0.9737819716747136,0.7344573903457905,Q1 closest to transport,65.38461538461539,0.0
140,42750,Kangaroo Island,SA,14.6341463414634,6.0,41.0,Q3 upper-middle DV2,False,4894.0,991.487603,7.0,61.0,Advantaged: IRSD deciles 7-8,952.1898222,6.0,982.0492902,5.0,944.9630609,6.0,6.0,12.259910093992644,186.0,380.057212913772,97.36809076873256,92.4670911613941,99.55982671168536,92.4623786375538,97.3648998606458,92.4623786375538,Q4 farthest from transport,0.0,100.0
141,43710,Lower Eyre Peninsula,SA,14.5454545454545,8.0,55.0,Q3 upper-middle DV2,False,5910.0,1032.66742,9.0,85.0,Most advantaged: IRSD deciles 9-10,982.4064286,8.0,1037.446507,9.0,953.137266,6.0,3.0,5.0761421319796955,96.0,162.43654822335026,121.35890516421492,127.637719445573,228.67630303729663,223.913986103089,121.35890516421492,127.637719445573,Q4 farthest from transport,0.0,100.0
142,15050,Maitland,NSW,14.4557823129252,170.0,1176.0,Q3 upper-middle DV2,False,90226.0,988.467985,6.0,58.0,Middle: IRSD deciles 5-6,963.3698301,6.0,1014.853522,8.0,934.4045944,5.0,78.0,8.644958216035288,5911.0,655.1326668587769,1.6983560632966908,1.40930030838626,23.031805626928964,22.3742794939663,1.6983560632966908,1.40930030838626,Q1 closest to transport,37.17948717948718,2.564102564102564
143,48540,Whyalla,SA,14.4486692015209,38.0,263.0,Q3 upper-middle DV2,False,21244.0,883.0299862,1.0,10.0,Most disadvantaged: IRSD deciles 1-2,868.3989297,1.0,879.3741612,1.0,865.2176935,1.0,14.0,6.590096027113538,606.0,285.2570137450574,72.30357257797608,72.3233881979947,50.565393396317305,51.12601687707961,50.565393396317305,51.12601687707961,Q4 farthest from transport,0.0,100.0
144,10650,Berrigan,NSW,14.4444444444444,13.0,90.0,Q3 upper-middle DV2,False,8665.0,965.812268,5.0,42.0,Middle: IRSD deciles 5-6,927.155926,4.0,973.7088438,5.0,912.9566954,3.0,7.0,8.078476630121177,306.0,353.14483554529716,14.405162361882804,17.0868893590784,72.22042553048973,65.2901952181853,14.405162361882804,17.0868893590784,Q3 relatively far from transport,0.0,71.42857142857143
145,18020,Warrumbungle Shire,NSW,14.4329896907216,14.0,97.0,Q3 upper-middle DV2,False,9225.0,927.182351,2.0,20.0,Most disadvantaged: IRSD deciles 1-2,913.9571817,3.0,952.2026768,3.0,929.430835,5.0,9.0,9.75609756097561,245.0,265.58265582655827,92.39132089929949,96.9006092436955,222.36393217853265,212.053964390705,92.39132089929949,96.9006092436955,Q4 farthest from transport,0.0,100.0
146,22830,Greater Shepparton,VIC,14.3774069319641,112.0,779.0,Q3 upper-middle DV2,False,68409.0,944.0409053,3.0,27.0,Disadvantaged: IRSD deciles 3-4,931.1302985,4.0,964.7389806,4.0,941.0326489,5.0,61.0,8.916955371369264,3469.0,507.09701939803244,5.108309440648183,2.48591867908161,7.689423315720873,4.02927857362165,5.082523725688927,2.43543320573542,Q2 relatively close to transport,21.311475409836063,34.42622950819672
147,32080,Cairns,QLD,14.3692157817828,295.0,2053.0,Q3 upper-middle DV2,False,166943.0,981.0645749,6.0,52.0,Middle: IRSD deciles 5-6,966.3564837,7.0,971.2463214,4.0,971.854026,7.0,117.0,7.008380105784609,8754.0,524.3705935558844,5.837428720583444,5.08466401757085,112.57726160618904,113.471466952176,5.837428720583444,5.08466401757085,Q3 relatively far from transport,7.6923076923076925,50.427350427350426
148,17310,Tamworth Regional,NSW,14.3396226415094,114.0,795.0,Q3 upper-middle DV2,False,63070.0,961.1339187,4.0,38.0,Disadvantaged: IRSD deciles 3-4,936.6394522,4.0,975.9147648,5.0,922.8146374,4.0,50.0,7.927699381639448,2690.0,426.51022673220234,7.342648870642957,2.4032896495417297,183.52939969194344,183.5124426516665,7.342648870642957,2.4032896495417297,Q2 relatively close to transport,18.0,20.0
149,12390,Dubbo Regional,NSW,14.3243243243243,106.0,740.0,Q3 upper-middle DV2,False,54922.0,985.4930146,6.0,55.0,Middle: IRSD deciles 5-6,958.1918778,6.0,988.4565547,6.0,944.1735904,6.0,36.0,6.554750373256619,2619.0,476.85808965441896,22.389905897210596,25.3504037385698,152.76016606073142,158.823183631701,22.389905897210596,25.3504037385698,Q3 relatively far from transport,5.555555555555555,86.11111111111111
150,61510,Derwent Valley,TAS,14.2857142857143,16.0,112.0,Q3 upper-middle DV2,False,10942.0,912.9377588,2.0,16.0,Most disadvantaged: IRSD deciles 1-2,879.1961272,2.0,950.4082127,3.0,856.1610911,1.0,4.0,3.6556388228842986,194.0,177.2984829098885,16.281203752562725,18.12371217216045,17.701647633933174,19.5435831105051,16.281203752562725,18.12371217216045,Q3 relatively far from transport,0.0,100.0
151,15560,Murrumbidgee,NSW,14.2857142857143,5.0,35.0,Q3 upper-middle DV2,False,3353.0,983.2196487,6.0,54.0,Middle: IRSD deciles 5-6,951.3318498,5.0,987.8979736,6.0,937.435986,5.0,3.0,8.94721145243066,103.0,307.1875932001193,54.01611892936817,54.7201545711427,153.20545760275135,170.643774317445,54.01611892936817,54.7201545711427,Q4 farthest from transport,0.0,100.0
152,14900,Liverpool,NSW,14.2766295707472,449.0,3145.0,Q3 upper-middle DV2,False,233446.0,930.7921369,3.0,21.0,Disadvantaged: IRSD deciles 3-4,967.593873,7.0,999.2069549,7.0,975.7171442,8.0,186.0,7.967581367853808,10459.0,448.0265243353923,3.2306224393398386,2.43896806614399,24.13443095311393,23.20147752987565,3.2306224393398386,2.43896806614399,Q2 relatively close to transport,14.516129032258066,21.50537634408602
153,50080,Albany,WA,14.1255605381166,63.0,446.0,Q3 upper-middle DV2,False,38763.0,987.3421965,6.0,57.0,Middle: IRSD deciles 5-6,954.5400523,6.0,997.1910996,7.0,940.5927515,5.0,14.0,3.6116915615406446,688.0,177.4888424528545,2.6842302959706577,2.86480988838846,377.1579347043479,377.3378132000125,2.6842302959706577,2.86480988838846,Q2 relatively close to transport,21.428571428571427,0.0
154,10850,Blayney,NSW,14.1025641025641,11.0,78.0,Q3 upper-middle DV2,False,7497.0,991.1694499,6.0,60.0,Middle: IRSD deciles 5-6,962.4954532,6.0,1020.253393,9.0,941.9878777,5.0,7.0,9.337068160597573,236.0,314.79258370014674,0.4674235821586266,0.506865753400057,30.81650792426596,28.882211839096,0.4674235821586266,0.506865753400057,Q1 closest to transport,100.0,0.0
155,62210,George Town,TAS,14.0845070422535,10.0,71.0,Q3 upper-middle DV2,False,7033.0,860.4700981,1.0,9.0,Most disadvantaged: IRSD deciles 1-2,845.7322377,1.0,905.8948027,2.0,846.0346692,1.0,1.0,1.4218683349921797,30.0,42.6560500497654,41.849316721162,41.849316721162,44.6266430682841,44.6266430682841,41.849316721162,41.849316721162,Q4 farthest from transport,0.0,100.0
156,21270,Buloke,VIC,14.0,7.0,50.0,Q3 upper-middle DV2,False,6178.0,975.0490374,5.0,48.0,Middle: IRSD deciles 5-6,946.0568513,5.0,966.1532261,4.0,958.1109319,7.0,6.0,9.71188086759469,232.0,375.5260602136614,70.88657594853835,73.16429178472609,136.326339215041,137.507370635907,70.88657594853835,73.16429178472609,Q4 farthest from transport,0.0,100.0
157,35010,Moreton Bay,QLD,13.9652555236971,828.0,5929.0,Q3 upper-middle DV2,False,476340.0,991.7693699,7.0,61.0,Advantaged: IRSD deciles 7-8,969.876041,7.0,1012.081614,8.0,955.4750666,6.0,283.0,5.941134483772095,26863.0,563.945920980812,3.4563446899395083,2.00612701037457,7.171999958439515,5.4149357927076,2.731468603327602,1.68194314938291,Q2 relatively close to transport,26.501766784452297,11.307420494699649
158,50980,Broome,WA,13.9622641509434,37.0,265.0,Q3 upper-middle DV2,False,16959.0,961.5808986,4.0,38.0,Disadvantaged: IRSD deciles 3-4,983.452057,8.0,933.7918181,2.0,984.7510759,8.0,8.0,4.717259272362757,434.0,255.91131552567958,644.0021583529491,643.759970912781,353.95847571769684,353.5801559962605,353.95847571769684,353.5801559962605,Q4 farthest from transport,0.0,100.0
159,26670,Towong,VIC,13.953488372093,6.0,43.0,Q3 upper-middle DV2,False,6223.0,1000.769071,7.0,68.0,Advantaged: IRSD deciles 7-8,968.3370011,7.0,1006.602708,8.0,970.0044376,7.0,6.0,9.641651936365097,222.0,356.7411216455086,57.429719201688194,48.946771022520096,38.0256930637233,39.2269437524257,37.19801596815852,37.98469139767415,Q4 farthest from transport,0.0,100.0
160,33360,Gladstone,QLD,13.8580931263858,125.0,902.0,Q3 upper-middle DV2,False,63515.0,954.0824623,4.0,33.0,Disadvantaged: IRSD deciles 3-4,926.1831785,3.0,975.4339831,5.0,897.8439313,2.0,41.0,6.455168070534519,2559.0,402.8969534755569,9.010015094476843,5.15100280423676,93.63132946153029,93.5229673590383,9.010015094476843,5.15100280423676,Q3 relatively far from transport,12.195121951219512,51.21951219512195
161,14870,Lithgow,NSW,13.8248847926267,30.0,217.0,Q3 upper-middle DV2,False,20842.0,934.7151494,3.0,22.0,Disadvantaged: IRSD deciles 3-4,911.5339872,3.0,959.9220373,3.0,889.007669,2.0,10.0,4.798004030323385,516.0,247.5770079646867,4.633941713377364,1.587262636593716,52.64922349326459,55.65390122690905,4.633941713377364,1.587262636593716,Q1 closest to transport,50.0,30.0
162,20830,Baw Baw,VIC,13.7984496124031,89.0,645.0,Q3 upper-middle DV2,False,57626.0,1003.321525,7.0,69.0,Advantaged: IRSD deciles 7-8,971.1326956,7.0,1019.925836,9.0,959.7911342,7.0,59.0,10.238434040190192,3260.0,565.7168639155936,3.2070945629203447,1.60185976658571,5.664695760953392,2.96044381897804,3.183762210705684,1.60185976658571,Q1 closest to transport,38.983050847457626,22.033898305084744
163,30300,Balonne,QLD,13.7931034482759,8.0,58.0,Q3 upper-middle DV2,False,4320.0,943.4793269,3.0,26.0,Disadvantaged: IRSD deciles 3-4,928.9081321,4.0,941.6928893,2.0,929.2840451,5.0,6.0,13.88888888888889,193.0,446.75925925925924,169.81784307579684,164.38067857293902,362.0385609636669,336.4450507892415,169.81784307579684,164.38067857293902,Q4 farthest from transport,0.0,100.0
164,61010,Central Highlands (Tas.),TAS,13.7931034482759,4.0,29.0,Q3 upper-middle DV2,False,2520.0,910.9274615,2.0,15.0,Most disadvantaged: IRSD deciles 1-2,888.2990416,2.0,947.8849594,3.0,886.2578972,2.0,0.0,0.0,0.0,0.0,,,,,,,,,
165,24850,Mitchell,VIC,13.7518684603886,92.0,669.0,Q3 upper-middle DV2,False,49460.0,999.547638,7.0,67.0,Advantaged: IRSD deciles 7-8,968.230862,7.0,1030.104305,9.0,944.958248,6.0,35.0,7.076425394257986,2856.0,577.4363121714516,4.043333342235142,2.7330766052458,9.049575321399262,7.38933796340282,4.035429675560538,2.7330766052458,Q2 relatively close to transport,28.57142857142857,25.71428571428571
166,10050,Albury,NSW,13.7345679012346,89.0,648.0,Q3 upper-middle DV2,False,56093.0,967.9040278,5.0,43.0,Middle: IRSD deciles 5-6,949.9993994,5.0,962.1091477,4.0,954.2700491,6.0,45.0,8.022391385734405,2583.0,460.4852655411549,42.34449741817267,42.3144038994161,3.6587937960503383,3.14571732251407,3.6587937960503383,3.14571732251407,Q2 relatively close to transport,15.555555555555555,31.11111111111111
167,62610,Glenorchy,TAS,13.7044967880086,64.0,467.0,Q3 upper-middle DV2,False,50411.0,927.3687493,2.0,20.0,Most disadvantaged: IRSD deciles 1-2,911.3590214,3.0,913.7459672,2.0,918.4817703,4.0,19.0,3.7690186665608696,1072.0,212.6520005554343,2.896267923445536,2.56486818927954,3.261079582486962,2.04421888166656,2.46153337583031,1.62267895805435,Q1 closest to transport,31.57894736842105,21.052631578947366
168,10180,Armidale Regional,NSW,13.6807817589577,42.0,307.0,Q3 upper-middle DV2,False,29124.0,980.361546,6.0,52.0,Middle: IRSD deciles 5-6,975.5385645,7.0,955.1491195,3.0,1009.693152,9.0,23.0,7.897266858947947,1059.0,363.61763494025547,22.522246462563352,20.9844600716972,130.18671741665057,129.38672915874,22.522246462563352,20.9844600716972,Q3 relatively far from transport,0.0,100.0
169,63210,Kentish,TAS,13.6363636363636,9.0,66.0,Q3 upper-middle DV2,False,6603.0,953.2326736,4.0,32.0,Disadvantaged: IRSD deciles 3-4,917.6114398,3.0,985.6946164,6.0,897.6111645,2.0,1.0,1.5144631228229593,17.0,25.745873087990308,24.5328609526079,24.5328609526079,51.0110782616295,51.0110782616295,24.5328609526079,24.5328609526079,Q3 relatively far from transport,0.0,100.0
170,34710,Longreach,QLD,13.6363636363636,6.0,44.0,Q3 upper-middle DV2,False,3647.0,1002.670995,7.0,69.0,Advantaged: IRSD deciles 7-8,976.0733896,7.0,967.4420827,4.0,967.1110647,7.0,2.0,5.483959418700302,160.0,438.7167534960241,0.6442700481598476,0.6442700481598476,535.8479855149565,535.8479855149565,0.6442700481598476,0.6442700481598476,Q1 closest to transport,100.0,0.0
171,21830,Corangamite,VIC,13.6094674556213,23.0,169.0,Q3 upper-middle DV2,False,16115.0,984.5903646,6.0,54.0,Middle: IRSD deciles 5-6,954.628077,6.0,998.3384384,7.0,947.8948352,6.0,19.0,11.79025752404592,651.0,403.97145516599437,22.6832680658443,20.5606258269829,90.49900365896306,93.262675259423,22.6832680658443,20.5606258269829,Q3 relatively far from transport,5.263157894736842,84.21052631578947
172,26170,South Gippsland,VIC,13.5922330097087,42.0,309.0,Q3 upper-middle DV2,False,30577.0,1002.588744,7.0,68.0,Advantaged: IRSD deciles 7-8,965.9906565,7.0,1009.730386,8.0,965.5121765,7.0,27.0,8.830166464990025,1230.0,402.2631389606567,35.87851707288795,32.1190358383005,35.1409316948334,34.5624292693443,33.869441441367975,32.1190358383005,Q3 relatively far from transport,0.0,100.0
173,50250,Ashburton,WA,13.5714285714286,19.0,140.0,Q3 upper-middle DV2,False,7391.0,1023.583395,8.0,79.0,Advantaged: IRSD deciles 7-8,979.0747875,7.0,973.1319768,5.0,901.8210181,3.0,4.0,5.411987552428629,241.0,326.0722500338249,166.58689376240343,150.585397559452,761.5296204048148,771.0924811422195,166.58689376240343,150.585397559452,Q4 farthest from transport,0.0,100.0
174,16100,Oberon,NSW,13.5593220338983,8.0,59.0,Q3 upper-middle DV2,False,5580.0,977.6353629,5.0,49.0,Middle: IRSD deciles 5-6,948.1167344,5.0,1006.692527,8.0,928.2017287,4.0,2.0,3.5842293906810037,122.0,218.63799283154123,20.67292058691845,20.67292058691845,40.4246350002419,40.4246350002419,20.67292058691845,20.67292058691845,Q3 relatively far from transport,0.0,100.0
175,24650,Melton,VIC,13.5486265775798,365.0,2694.0,Q3 upper-middle DV2,False,178960.0,985.1878685,6.0,55.0,Middle: IRSD deciles 5-6,973.9039808,7.0,1031.423888,9.0,962.090444,7.0,134.0,7.487706750111757,11195.0,625.5587840858293,2.813633309873962,2.56973001599438,4.668096324999505,4.24683112961275,2.8044821741458774,2.56973001599438,Q2 relatively close to transport,8.955223880597014,4.477611940298507
176,17080,Snowy Valleys,NSW,13.5294117647059,23.0,170.0,Q3 upper-middle DV2,False,14891.0,952.4948506,4.0,32.0,Disadvantaged: IRSD deciles 3-4,922.7212183,3.0,975.7185797,5.0,907.5811355,3.0,8.0,5.3723725740380095,411.0,276.00564099120277,75.5771670830205,75.8367895099932,78.45017206589888,76.54208325506855,75.5771670830205,75.8367895099932,Q4 farthest from transport,0.0,100.0
177,45890,Port Adelaide Enfield,SA,13.4228187919463,180.0,1341.0,Q3 upper-middle DV2,False,132400.0,952.6168461,4.0,32.0,Disadvantaged: IRSD deciles 3-4,953.1391097,6.0,936.6301001,2.0,978.4804296,8.0,81.0,6.117824773413898,5809.0,438.7462235649547,2.4879671136485886,1.96007501043914,8.501910027963303,7.87707903943804,2.4879671136485886,1.96007501043914,Q2 relatively close to transport,34.5679012345679,18.51851851851852
178,37340,Whitsunday,QLD,13.3640552995392,58.0,434.0,Q3 upper-middle DV2,False,37152.0,969.3548119,5.0,44.0,Middle: IRSD deciles 5-6,934.9593135,4.0,977.034251,5.0,899.1366485,2.0,27.0,7.267441860465116,1309.0,352.33634797588286,15.18147152943972,5.45244014918008,207.3158470006895,224.974221712676,15.18147152943972,5.45244014918008,Q3 relatively far from transport,14.814814814814811,59.25925925925925
179,50910,Brookton,WA,13.3333333333333,2.0,15.0,Q3 upper-middle DV2,False,929.0,944.0077526,3.0,27.0,Disadvantaged: IRSD deciles 3-4,919.4245046,3.0,984.1654463,6.0,894.4102203,2.0,1.0,10.76426264800861,19.0,204.5209903121636,0.267908655741807,0.267908655741807,107.276720722828,107.276720722828,0.267908655741807,0.267908655741807,Q1 closest to transport,100.0,0.0
180,26810,Wellington,VIC,13.3333333333333,70.0,525.0,Q3 upper-middle DV2,False,45639.0,972.9694388,5.0,46.0,Middle: IRSD deciles 5-6,942.6792544,5.0,985.3290676,6.0,937.3551932,5.0,36.0,7.887990534411359,1782.0,390.45553145336225,8.985793831776746,2.8593950291364703,43.40004895680501,47.5377083139498,8.396803774016288,2.8593950291364703,Q2 relatively close to transport,13.88888888888889,47.22222222222222
181,30760,Blackall Tambo,QLD,13.3333333333333,2.0,15.0,Q3 upper-middle DV2,False,1905.0,961.1214346,4.0,38.0,Disadvantaged: IRSD deciles 3-4,930.4767943,4.0,976.0620767,5.0,902.9557331,3.0,4.0,20.99737532808399,82.0,430.4461942257218,120.8142068467133,120.9649499847239,494.5238879807635,494.3977811397469,120.8142068467133,120.9649499847239,Q4 farthest from transport,0.0,100.0
182,89399,Unincorporated ACT,ACT,13.2863340563991,735.0,5532.0,Q3 upper-middle DV2,False,453890.0,1070.922935,10.0,94.0,Most advantaged: IRSD deciles 9-10,1090.511305,10.0,1036.702865,9.0,1107.884371,10.0,376.0,8.283945449337946,31127.0,685.7828989402718,6.159101477602549,5.629401294549205,9.224157595364971,9.117954000915056,6.146745559995726,5.629401294549205,Q3 relatively far from transport,11.702127659574469,53.98936170212766
183,22620,Greater Bendigo,VIC,13.28125,170.0,1280.0,Q3 upper-middle DV2,False,121470.0,984.9620533,6.0,55.0,Middle: IRSD deciles 5-6,959.0622591,6.0,984.106931,6.0,964.4653795,7.0,88.0,7.244587140857824,5641.0,464.3945006997613,4.069586291241985,2.3642923878832303,7.144333131286678,4.927090330383735,4.059356602005705,2.3642923878832303,Q2 relatively close to transport,20.454545454545457,18.181818181818183
184,40070,Adelaide,SA,13.2530120481928,11.0,83.0,Q3 upper-middle DV2,False,25026.0,1002.239111,7.0,68.0,Advantaged: IRSD deciles 7-8,1057.704419,9.0,855.751295,1.0,1136.986854,10.0,24.0,9.590026372572524,1623.0,648.525533445217,1.2588356863637482,1.30082364530321,10.545081938334178,10.3705243946809,1.2588356863637482,1.30082364530321,Q1 closest to transport,25.0,0.0
185,23190,Horsham,VIC,13.1914893617021,31.0,235.0,Q3 upper-middle DV2,False,20429.0,990.0981008,6.0,60.0,Middle: IRSD deciles 5-6,959.111719,6.0,973.5124954,5.0,955.1459693,6.0,12.0,5.874002643301189,668.0,326.98614714376623,32.61744301709369,32.676076804736155,176.48072223963243,175.256630574297,32.61744301709369,32.676076804736155,Q3 relatively far from transport,0.0,100.0
186,43790,Loxton Waikerie,SA,13.1147540983607,16.0,122.0,Q3 upper-middle DV2,False,11666.0,957.7769339,4.0,35.0,Disadvantaged: IRSD deciles 3-4,925.0447046,3.0,967.1313565,4.0,911.2488476,3.0,8.0,6.857534716269502,358.0,306.87467855306016,33.80043058347162,20.9139590780876,144.6401945479165,146.20687748524898,33.80043058347162,20.9139590780876,Q3 relatively far from transport,0.0,100.0
187,16950,Shoalhaven,NSW,13.0755064456722,142.0,1086.0,Q3 upper-middle DV2,False,108531.0,979.5000356,6.0,51.0,Middle: IRSD deciles 5-6,948.74487,5.0,991.5479279,7.0,938.8186334,5.0,74.0,6.818328403866176,3305.0,304.52128884834747,18.10150784042988,10.1031152989713,51.39056405597735,41.17398891561155,18.10150784042988,10.1031152989713,Q3 relatively far from transport,5.405405405405405,60.810810810810814
188,11500,Campbelltown (NSW),NSW,13.022113022113,318.0,2442.0,Q3 upper-middle DV2,False,176519.0,947.4859545,3.0,29.0,Disadvantaged: IRSD deciles 3-4,951.6189857,5.0,981.3666581,5.0,948.9104517,6.0,139.0,7.874506427070173,8041.0,455.5316991372033,1.7249567967779662,1.4549713304759,34.83235545310702,36.0165509264852,1.7249567967779662,1.4549713304759,Q1 closest to transport,32.37410071942446,0.0
189,20740,Bass Coast,VIC,13.0177514792899,44.0,338.0,Q3 upper-middle DV2,False,40789.0,992.8285467,7.0,62.0,Advantaged: IRSD deciles 7-8,957.4960869,6.0,992.3430426,7.0,961.6791475,7.0,23.0,5.638775159969599,1466.0,359.4106254137145,32.65893157477739,27.6511448095689,15.35233035054131,15.2598659585678,13.70413523332265,12.3114235062783,Q3 relatively far from transport,0.0,100.0
190,33620,Gympie,QLD,12.9943502824859,69.0,531.0,Q3 upper-middle DV2,False,53242.0,930.4689881,3.0,21.0,Disadvantaged: IRSD deciles 3-4,896.1852979,2.0,972.4860717,5.0,889.2765901,2.0,26.0,4.883362758724316,1492.0,280.2298936929492,10.125666195398264,2.81137388083938,97.1216496186426,102.067112729417,10.125666195398264,2.81137388083938,Q2 relatively close to transport,19.230769230769237,26.923076923076923
191,16380,Port Macquarie-Hastings,NSW,12.9607609988109,109.0,841.0,Q3 upper-middle DV2,False,86762.0,985.0030127,6.0,55.0,Middle: IRSD deciles 5-6,958.4019002,6.0,991.3821308,6.0,953.8580583,6.0,51.0,5.878149420253106,3638.0,419.30799197805493,22.298700234518563,26.0590554224193,46.95396856362202,43.8923513616455,22.298700234518563,26.0590554224193,Q3 relatively far from transport,1.96078431372549,94.11764705882352
192,17750,Wagga Wagga,NSW,12.9469790382244,105.0,811.0,Q3 upper-middle DV2,False,67609.0,989.4257308,6.0,59.0,Middle: IRSD deciles 5-6,970.6430143,7.0,988.2235404,6.0,970.4606403,7.0,62.0,9.170376724992234,3485.0,515.4639175257731,4.985634258095615,3.30170906098548,81.85421486974953,81.32473098722085,4.985634258095615,3.30170906098548,Q2 relatively close to transport,9.67741935483871,27.41935483870968
193,26890,West Wimmera,VIC,12.9032258064516,4.0,31.0,Q3 upper-middle DV2,False,4006.0,991.0072971,6.0,60.0,Middle: IRSD deciles 5-6,971.1690792,7.0,1002.9879,7.0,987.0850327,8.0,3.0,7.488766849725411,135.0,336.9945082376435,55.919285632749165,45.8341373451617,241.14782031750232,233.901774602289,55.919285632749165,45.8341373451617,Q4 farthest from transport,0.0,100.0
194,11570,Canterbury-Bankstown,NSW,12.8748928877464,601.0,4668.0,Q3 upper-middle DV2,False,371006.0,916.7710163,2.0,17.0,Most disadvantaged: IRSD deciles 1-2,965.7176633,7.0,949.3324442,3.0,995.9684224,8.0,297.0,8.005261370436058,13441.0,362.2852460607106,1.0469599980372777,0.868782785032833,13.164654947281097,13.315175803802,1.0469599980372777,0.868782785032833,Q1 closest to transport,55.892255892255896,0.0
195,58820,Waroona,WA,12.7659574468085,6.0,47.0,Q3 upper-middle DV2,False,4234.0,935.8688243,3.0,23.0,Disadvantaged: IRSD deciles 3-4,907.7293913,2.0,999.1996868,7.0,859.8492283,1.0,1.0,2.3618327822390177,24.0,56.68398677373642,0.502937877369632,0.502937877369632,90.9066996323021,90.9066996323021,0.502937877369632,0.502937877369632,Q1 closest to transport,100.0,0.0
196,14750,Leeton,NSW,12.7659574468085,12.0,94.0,Q3 upper-middle DV2,False,11452.0,949.13579,3.0,30.0,Disadvantaged: IRSD deciles 3-4,922.2597392,3.0,979.3772567,5.0,896.1760608,2.0,4.0,3.4928396786587492,274.0,239.25951798812434,0.8543518289434885,0.727771235253796,150.027576208036,150.22408780759702,0.8543518289434885,0.727771235253796,Q1 closest to transport,75.0,0.0
197,53800,Greater Geraldton,WA,12.7579737335835,68.0,533.0,Q3 upper-middle DV2,False,39489.0,965.4031931,5.0,41.0,Middle: IRSD deciles 5-6,941.3336838,4.0,983.9278075,6.0,916.6060176,4.0,19.0,4.81146648433741,988.0,250.19625718554536,15.1517941752058,15.2409196378986,2.686268939248777,2.14497847342013,2.686268939248777,2.14497847342013,Q2 relatively close to transport,5.263157894736842,10.526315789473683
198,63010,Huon Valley,TAS,12.7167630057803,22.0,173.0,Q3 upper-middle DV2,False,18259.0,973.7531803,5.0,47.0,Middle: IRSD deciles 5-6,945.7083733,5.0,984.6646733,6.0,958.4545097,7.0,6.0,3.2860507147160303,295.0,161.56416014020482,37.9560712509847,34.27330509101625,35.834129594467186,32.01262648290785,35.834129594467186,32.01262648290785,Q3 relatively far from transport,0.0,100.0
199,51540,Carnarvon,WA,12.6984126984127,8.0,63.0,Q3 upper-middle DV2,False,5251.0,926.0401609,2.0,19.0,Most disadvantaged: IRSD deciles 1-2,917.8543033,3.0,912.831,2.0,908.297787,3.0,1.0,1.9043991620643688,58.0,110.4551513997334,418.477445401552,418.477445401552,443.40883538977,443.40883538977,418.477445401552,418.477445401552,Q4 farthest from transport,0.0,100.0
